episode,speakers,utterances,emotions,cleaned_utterances,hindi_utterances,english_utterances
newcar,monisha,court me?,surprise,court,चोउर्त् मे?,in the court?
newcar,indu,haan! jab sahil ko pta chalega tab wo tumhe court me to ghaseet ke le hi jaega na divorce ke liye.,neutral,haan jab sahil ko pta chalega tab wo tumhe court ghaseet ke le hi jaega na divorce ke liye,हान्! जब् सहिल् को प्त चलेग तब् वो तुम्हे चोउर्त् मे तो घसीत् के ले हि जएग न दिवोर्चे के लिये।,"haan! When he finds out the truth, he will rush to take you to court for divorce."
newcar,monisha,huh? kya?,surprise,huh kya,हुह्? क्य?,huh? what?
newcar,indu,hahaha. maan gyi? are budhu me tumhari tang kheench rha tha. me or tu hai support me esa kabhi hua hai?,joy,hahaha maan gyi budhu tumhari tang kheench rha tha tu hai support esa kabhi hua hai,हहह। मान् ग्यि? अरे बुधु मे तुम्हरि तन्ग् खीन्च् र्ह थ। मे ओर् तु है सुप्पोर्त् मे एस कभि हुअ है?,"hahaha. mother? You were tugging at my brain. Me or you are in support, has this ever happened?"
newcar,monisha,aap support karenge na daddy ji?,neutral,aap support karenge na daddy ji,आप् सुप्पोर्त् करेन्गे न दद्द्य् जि?,Will you support me daddy ji?
newcar,indu,ye bhi koi puchne ki baat hai? divorce ke baad bhi tum mere hi sath rahogi!,neutral,ye bhi koi puchne ki baat hai divorce ke baad bhi tum mere hi sath rahogi,ये भि कोइ पुच्ने कि बात् है? दिवोर्चे के बाद् भि तुम् मेरे हि सथ् रहोगि!,Is this even a question to be asked? You will stay with me even after divorce!
newcar,monisha,daddy ji!,anger,daddy ji,दद्द्य् जि!,daddy ji!
newcar,indu,"okay, relax, relax. acha ye btao, tumne jab gadi start ki tab kisi ne dekha tha?",neutral,okay relax relax acha ye btao tumne jab gadi start ki tab kisi ne dekha tha,"ओकय्, रेलक्ष्, रेलक्ष्। अच ये ब्तओ, तुम्ने जब् गदि स्तर्त् कि तब् किसि ने देख थ?","okay, relax, relax. So tell me, did anyone see when you started the car?"
newcar,monisha,"umm, nhi nhi.",neutral,umm nhi nhi,"उम्म्, न्हि न्हि।","umm, no no."
newcar,indu,"bas! problem solved. teri bhi chup, meri bhi chup. ab jab sahil aaega na to use...",joy,ba problem solved teri bhi chup meri bhi chup ab jab sahil aaega na use,"बस्! प्रोब्लेम् सोल्वेद्। तेरि भि चुप्, मेरि भि चुप्। अब् जब् सहिल् आएग न तो उसे॥।","bas! problem solved. You are also silent, I am also silent. As soon as the shore comes to use..."
newcar,sahil,"okay mom, me neeche wait kar rha hun.",neutral,okay mom neeche wait kar rha hun,"ओकय् मोम्, मे नीचे वैत् कर् र्ह हुन्।","okay mom, I am waiting below."
newcar,indu,hi sahil,neutral,hi sahil,हि सहिल्,hi shore
newcar,sahil,hi. kya kar rhe hai aap dono yahan?,neutral,hi kya kar rhe hai aap dono yahan,हि। क्य कर् र्हे है आप् दोनो यहन्?,Hi. What are you guys doing here?
newcar,indu,"umm, hawa kha rhe hai.",neutral,umm hawa kha rhe hai,"उम्म्, हव ख र्हे है।","umm, the wind is blowing."
newcar,sahil,hawa? yahan kahan hai hawa?,contempt,hawa yahan kahan hai hawa,हव? यहन् कहन् है हव?,hawa? where is the wind here?
newcar,indu,hum log kha gye to kahan se hogi?,joy,hum log kha gye kahan se hogi,हुम् लोग् ख ग्ये तो कहन् से होगि?,Where are we from?
newcar,sahil,brilliant,neutral,brilliant,ब्रिल्लिअन्त्,brilliant
patang,sahil,"monisha, mere joote. oh my god.",surprise,monisha mere joote oh god,"मोनिश, मेरे जूते। ओह् म्य् गोद्।","monisha, my friends. oh my god."
patang,monisha,"sahil, ye rhi tumhari gadhi, tumhara wallet or tumhara rumal. orr, ye rhe tumhare joote",neutral,sahil ye rhi tumhari gadhi tumhara wallet tumhara rumal orr ye rhe tumhare joote,"सहिल्, ये र्हि तुम्हरि गधि, तुम्हर वल्लेत् ओर् तुम्हर रुमल्। ओर्र्, ये र्हे तुम्हरे जूते","shore, this is your donkey, your wallet or your handkerchief. orr, these are your jokes"
patang,sahil,i just don’t believe this. ye ghar ki halat kisne kar di hai,neutral,believe ye ghar ki halat kisne kar di hai,इ जुस्त् दोन्’त् बेलिएवे थिस्। ये घर् कि हलत् किस्ने कर् दि है,i just don't believe this. Who has done this condition of the house?
patang,monisha,mene kiya sahil. ekdum chakachak haina,joy,mene kiya sahil ekdum chakachak haina,मेने किय सहिल्। एक्दुम् चकचक् हैन,I did the beach. ekdum chakachak haina
patang,sahil,thanks a lot. finally tumne meri baat sunli. thanks a million,joy,thanks lot finally tumne meri baat sunli thanks million,थन्क्स् अ लोत्। फ़िनल्ल्य् तुम्ने मेरि बात् सुन्लि। थन्क्स् अ मिल्लिओन्,thanks a lot. finally you listened to me. thanks a million
patang,monisha,"isme thanks kehne ki kya zarurat hai, ye to mera farz hai",joy,isme thanks kehne ki kya zarurat hai ye mera farz hai,"इस्मे थन्क्स् केह्ने कि क्य ज़रुरत् है, ये तो मेर फ़र्ज़् है","There is no need to say thanks, it is my duty."
patang,sahil,haan haan lekin nibhaya to pehli baar na,neutral,haan haan lekin nibhaya pehli baar na,हान् हान् लेकिन् निभय तो पेह्लि बार् न,haan ​​haan but nibhaya to first time na
patang,monisha,"to pehli baar hi to aa rhe hai, karan verma urf patang ji.",neutral,pehli baar hi aa rhe hai karan verma urf patang ji,"तो पेह्लि बार् हि तो आ र्हे है, करन् वेर्म उर्फ़् पतन्ग् जि।","For the first time I am here, Karan Verma alias Patang ji."
patang,sahil,"acha wo... kyaa. okay, matlab ye sari saaf safai tumne us patang ke liye ki hai",surprise,acha wo kyaa okay matlab ye sari saaf safai tumne u patang ke liye ki hai,"अच वो॥। क्या। ओकय्, मत्लब् ये सरि साफ़् सफ़ै तुम्ने उस् पतन्ग् के लिये कि है","Acha wo… kyaaa. okay, that means you have done all this cleaning for that kite."
patang,monisha,"sahil, tumhe btaya to tha ki patang ji humare ghar aa rhe hai. contest",joy,sahil tumhe btaya tha ki patang ji humare ghar aa rhe hai contest,"सहिल्, तुम्हे ब्तय तो थ कि पतन्ग् जि हुमरे घर् आ र्हे है। चोन्तेस्त्","Sahil, I told you that the kite has come to our house. competition"
patang,rosesh,"monisha bhabhi, ye... wow, amazing. patang ji ko welcome karne ki achi tayari ki hai aapne.",joy,monisha bhabhi ye wow amazing patang ji ko welcome karne ki achi tayari ki hai aapne,"मोनिश भभि, ये॥। वोव्, अमज़िन्ग्। पतन्ग् जि को वेल्चोमे कर्ने कि अचि तयरि कि है आप्ने।","monisha bhabhi, this… wow, amazing. You are ready to welcome the kite."
patang,monisha,"haina. acha sahil, tum maaj clinic nhi gye to nhi chalega. acha theek hai chale jana. tiffin kitne baje bhejun",neutral,haina acha sahil tum maaj clinic nhi gye nhi chalega acha theek hai chale jana tiffin kitne baje bhejun,"हैन। अच सहिल्, तुम् माज् च्लिनिच् न्हि ग्ये तो न्हि चलेग। अच थीक् है चले जन। तिफ़्फ़िन् कित्ने बजे भेजुन्","haina. Acha Sahil, you have not gone to the clinic today, nor will you go. Acha theek hai hai jana. how much tiffin does bhejun cost?"
patang,sahil,"tiffin 2 baje, orr...",neutral,tiffin baje orr,"तिफ़्फ़िन् २ बजे, ओर्र्॥।","tiffin 2 o'clock, orr..."
patang,monisha,"patang ji aa gye. sahil, tum ye diya jalao please, jaldi se. or rosesh bhaiya, kavita",joy,patang ji aa gye sahil tum ye diya jalao please jaldi se rosesh bhaiya kavita,"पतन्ग् जि आ ग्ये। सहिल्, तुम् ये दिय जलओ प्लेअसे, जल्दि से। ओर् रोसेश् भैय, कवित","The kite has come. Sahil, please light this lamp, quickly. or rosesh bhaiya, poem"
patang,rosesh,bas thodi si baki hai.,neutral,ba thodi si baki hai,बस् थोदि सि बकि है।,Only a little is left.
patang,monisha,"rosesh bhaiya me unka swagat kese karungi... aap bhi na. sahil jaldi karo. or rosesh bhaiya aap darwaza kholiye please lekin haan, teen baar kholiega darwaza, haan",joy,rosesh bhaiya unka swagat kese karungi aap bhi na sahil jaldi karo rosesh bhaiya aap darwaza kholiye please lekin haan teen baar kholiega darwaza haan,"रोसेश् भैय मे उन्क स्वगत् केसे करुन्गि॥। आप् भि न। सहिल् जल्दि करो। ओर् रोसेश् भैय आप् दर्वज़ खोलिये प्लेअसे लेकिन् हान्, तीन् बार् खोलिएग दर्वज़, हान्","Rosesh bhaiya, how will I welcome you... you too. hurry to the shore. Or Rosesh bhaiya, you will open the door please but yes, you will open the door again, yes."
