episode,speakers,utterances,emotions,cleaned_utterances,hindi_utterances,english_utterances
neelimaverma.wmv,maya,boliye na dadi ji aapka is mamle mein kya kahana hai monisha sahil to pichhle 30 dinon se khana kha kar so jata hai na indravadan pichhle 30 sal se yah kam karte a raha hai,anger,boliye na dadi ji aapka mamle mein kya kahana hai monisha sahil pichhle dinon se khana kha kar jata hai na indravadan pichhle sal se yah kam karte raha hai,बोलिये न ददि जि आप्क इस् मम्ले मेइन् क्य कहन है मोनिश सहिल् तो पिछ्ले ३० दिनोन् से खन ख कर् सो जत है न इन्द्रवदन् पिछ्ले ३० सल् से यह् कम् कर्ते अ रह है,"He said, ""What do you say in this matter? Monisha Sahil, I have been eating for the last 30 days, so it seems that Indravadan has been eating less for the last 30 years."""
neelimaverma.wmv,indravardhan,come on maya now stop exaggerating will you?,neutral,come maya stop exaggerating,चोमे ओन् मय नोव् स्तोप् एक्षग्गेरतिन्ग् विल्ल् योउ?,come on maya now stop exaggerating will you?
neelimaverma.wmv,maya,really achcha batao when was the last time jab humne baat ki thi e,neutral,really achcha batao last time jab humne baat ki thi e,रेअल्ल्य् अच्च बतओ व्हेन् वस् थे लस्त् तिमे जब् हुम्ने बात् कि थि ए,really good tell me when was the last time when we talked about this
neelimaverma.wmv,indravadan,last wednesday ko ...nhi nhi december mein 1992 jab wo.sahil jab 7 saal la tha pata ha wo,neutral,last wednesday ko nhi nhi december mein jab jab saal la tha pata ha wo,लस्त् वेद्नेस्दय् को ॥ंहि न्हि देचेम्बेर् मेइन् १९९२ जब् वो।सहिल् जब् ७ साल् ल थ पत ह वो,last wednesday ko...nhi nhi in december 1992 when wo.sahil was found 7 years ago
neelimaverma.wmv,maya,are forget about it indravadan tum to hamare wedding reception mein khana khate hi ubay lete suru kiye the.,neutral,forget indravadan tum hamare wedding reception mein khana khate hi ubay lete suru kiye,अरे फ़ोर्गेत् अबोउत् इत् इन्द्रवदन् तुम् तो हमरे वेद्दिन्ग् रेचेप्तिओन् मेइन् खन खते हि उबय् लेते सुरु किये थे।,are forget about it indravadan tum to hamare wedding reception mein khana hi ubay lete start kiye.
neelimaverma.wmv,indravadan,nahin vah to main char char plate kashmiri biryani kali thi isliye,neutral,nahin vah main char char plate kashmiri biryani kali thi isliye,नहिन् वह् तो मैन् चर् चर् प्लते कश्मिरि बिर्यनि कलि थि इस्लिये,nahin vah to main char char plate kashmiri biryani kali thi isliye
neelimaverma.wmv,monisha,aapko reception mein pet bhar kar khana mila tha. mere to dinner plate ke paise vasul nahin hue dadi ji. us caterar se kitni ladi thi main fir bhi vah kamina mary 300 rupaye wapas nahin ki.,anger,aapko reception mein pet bhar kar khana mila tha mere dinner plate ke paisa vasul nahin hue dadi ji u caterar se kitni ladi thi main fir bhi vah kamina mary rupaye wapas nahin ki,आप्को रेचेप्तिओन् मेइन् पेत् भर् कर् खन मिल थ। मेरे तो दिन्नेर् प्लते के पैसे वसुल् नहिन् हुए ददि जि। उस् चतेरर् से कित्नि लदि थि मैन् फ़िर् भि वह् कमिन मर्य् ३०० रुपये वपस् नहिन् कि।,You got a full meal at the reception. I did not have to pay for my dinner plate. I charged so much from the caterer but still that lady did not return the 300 rupees.
neelimaverma.wmv,maya,monisha beta apni wedding reception ka dinner paisa vasool karne ke liye nahin hota you are the limit i ya to vah pandit jeene bidhi ke liye jo pede or supari rakkhe the wo v pack karne baith geyi thi.,disgust,monisha beta apni wedding reception ka dinner paisa vasool karne ke liye nahin hota limit ya vah pandit jeene bidhi ke liye jo pede supari rakkhe wo v pack karne baith geyi thi,मोनिश बेत अप्नि वेद्दिन्ग् रेचेप्तिओन् क दिन्नेर् पैस वसूल् कर्ने के लिये नहिन् होत योउ अरे थे लिमित् इ य तो वह् पन्दित् जीने बिधि के लिये जो पेदे ओर् सुपरि रक्खे थे वो व् पच्क् कर्ने बैथ् गेयि थि।,"Monisha beta did not want to collect the dinner money for her wedding reception, you are the limit i or that pandit, she started packing the food or supari for her food."
neelimaverma.wmv,monisha,to kya mein 250 rupiya ki pede wast jane deti main?,surprise,kya mein rupiya ki pede wast jane deti main,तो क्य मेइन् २५० रुपिय कि पेदे वस्त् जने देति मैन्?,What is the main reason for wasting 250 rupees?
neelimaverma.wmv,sahil,excuse me parliament election yehan pr meri aur monisha ki problem discuss karne mile hai .alright?,anger,excuse parliament election yehan pr meri aur monisha ki problem discus karne mile hai,एक्ष्चुसे मे पर्लिअमेन्त् एलेच्तिओन् येहन् प्र् मेरि और् मोनिश कि प्रोब्लेम् दिस्चुस्स् कर्ने मिले है ऽल्रिघ्त्?,"In the excuse of Parliament election, I have come here to discuss my and Monisha's problem.alright?"
neelimaverma.wmv,maya,yes yes sorry darlin lekin monisha mard aisehi hote hai.i mean sahil bechare ko to problem hai.use tumhari jaisi boaring tripical middle class biwi mili hai.sahed isiliye baat mhi karta.but what excuse has indravada? uski ro biwi main hu.oeaur firvi khana khaya kharate.,contempt,yes yes sorry darlin lekin monisha mard aisehi hote mean sahil bechare ko problem tumhari jaisi boaring tripical middle class biwi mili isiliye baat mhi excuse indravada uski ro biwi main firvi khana khaya kharate,येस् येस् सोर्र्य् दर्लिन् लेकिन् मोनिश मर्द् ऐसेहि होते है।इ मेअन् सहिल् बेचरे को तो प्रोब्लेम् है।उसे तुम्हरि जैसि बोअरिन्ग् त्रिपिचल् मिद्द्ले च्लस्स् बिवि मिलि है।सहेद् इसिलिये बात् म्हि कर्त।बुत् व्हत् एक्ष्चुसे हस् इन्द्रवद? उस्कि रो बिवि मैन् हु।ओएऔर् फ़िर्वि खन खय खरते।,yes yes sorry darlin but Monisha mard like this hote hai.i mean poor sahil ko to problem hai.use me jaisi boring tripical middle class wife mili hai.sahed liye baat mhi hote hai.but what excuse does indravada have? My wife and I eat only the first food.
neelimaverma.wmv,indravadan,sahil ye msin kya sun raha hu tu monisha ke sath pyar se nhi pes ata?,surprise,sahil ye msin kya sun raha hu tu monisha ke sath pyar se nhi pe ata,सहिल् ये म्सिन् क्य सुन् रह हु तु मोनिश के सथ् प्यर् से न्हि पेस् अत?,What are you listening to this month? Are you not in love with Monisha?
neelimaverma.wmv,indravardhan,you dont demonstrate love to her maya is mamle mei mein kaisa hu jara sahil ko batao.how the demonstrate of my love. like a strate,joy,dont demonstrate love maya mamle mei mein kaisa hu jara sahil ko demonstrate love like strate,योउ दोन्त् देमोन्स्त्रते लोवे तो हेर् मय इस् मम्ले मेइ मेइन् कैस हु जर सहिल् को बतओ।होव् थे देमोन्स्त्रते ओफ़् म्य् लोवे। लिके अ स्त्रते,you dont demonstrate love to her maya is mamle mein mein kaisa hu jara sahil ko batao.how the demonstrate of my love. like a strategy
neelimaverma.wmv,maya,absolutely sweetheart 4 minute 40 seconds. mahine sayad ek baar. shayad,sadness,absolutely sweetheart minute second mahine sayad ek baar shayad,अब्सोलुतेल्य् स्वीथेअर्त् ४ मिनुते ४० सेचोन्द्स्। महिने सयद् एक् बार्। शयद्,absolutely sweetheart 4 minutes 40 seconds. Just once a month. Shayaad
neelimaverma.wmv,sahil,theres going on sgain.guys yehan par hum meri problem discuss karne ke liye mile hai.,anger,there going yehan par hum meri problem discus karne ke liye mile hai,थेरेस् गोइन्ग् ओन् स्गैन्।गुय्स् येहन् पर् हुम् मेरि प्रोब्लेम् दिस्चुस्स् कर्ने के लिये मिले है।,there's going on again.guys we have met here to discuss my problem.
