episode,speakers,utterances,emotions
roseshaccident,rosesh,oh my god momma!,fear
roseshaccident,maya,"right that's a good heart attack. so, compensation, nahin mane to heart attack.",joy
roseshaccident,dushyant,ya idli italy. see homosonic words,neutral
roseshaccident,maya,dushyant please go,sadness
roseshaccident,sahil,monisha telephone ki diary kahan hai?,anger
roseshaccident,monish,jiska jkl wale alphabet page fate hue hain? ya fir jiske pqrs wale alphabet page fate hue hain?,neutral
roseshaccident,sahil,pqrs wale alphabet pages jo fate hue hain na wo wali diary mujhe nahin chahie kyunki mein rajnikant talati ka number dhundh raha hun.,neutral
roseshaccident,monish,huh! rajnikanth talati! vah mashhur vakil!,joy
roseshaccident,sahil,rajnikant bhai ka naam sunkar tum itna kyon khush ho rahi ho? vah to sirf ek bade vakil hai.,neutral
roseshaccident,monish,"unki beti hai na trishna vah tv serial actress hai! kabhi saas kabhi nagin serial, usme sarla nagin ki sauteli behen ka role, trishna kar rhi hai.",joy
roseshaccident,sahil,to trishna bhi nagin bani hai?,neutral
roseshaccident,monish,nahin nahin vah to ladki bani hai,neutral
roseshaccident,sahil,lekin tum hi ne to kaha ki vah sarla nagin ki sauteli,neutral
roseshaccident,monish,"are baba sarla nagin ki jo maa hai na vah nagin hai, lekin trishna ki jo man hai vah chudail hai. aur unka jo baap hai na, wo...",neutral
roseshaccident,sahil,vo mendhak hai!,contempt
roseshaccident,monish,tch tch tch.,neutral
roseshaccident,sahil,whatever lekin kabhi saas kabhi nagin ki story ham kisi aur din sunenge filhal chala rosesh kaidi banne ki story ka kuchh karen? diary do mujhe.,anger
roseshaccident,monish,han 1 minute han.,neutral
roseshaccident,monish,balcony mein sukhane ke bad shayad vahan rakhi thi,neutral
roseshaccident,sahil,sukhane ke bad matlab tumne diary dhoi thi?,surprise
roseshaccident,monish,hat! vah to pani ke matke mein rakhi thi,neutral
roseshaccident,sahil,lekin tumne pani ke matke mein diary kyon rakhi?,neutral
roseshaccident,monish,usmein pani nahin tha kya,neutral
roseshaccident,sahil,monisha fir bhi e,anger
roseshaccident,monish,diary idhar udhar na ho jaaye isliye main pani ke matke mein rakhi thi sambhal ke. lekin vah jo nai bai thi na subhadra?,neutral
roseshaccident,sahil,jo aadha din kam kar ke bhag gai?,contempt
roseshaccident,monish,han vahi kamini usne matke mein pani dal diya bolo,anger
roseshaccident,sahil,pani ke matke mein usne pani dal diya? kitni bevkuf hogi wo. chai banane ke liye chai ki patti dal degi patile mein haina?,contempt
roseshaccident,monish,tum mujhe tana maar rahe ho sahil?,sadness
roseshaccident,sahil,to aur kya kya marun me tumhen?,anger
roseshaccident,monish,aaaa sahil!,fear
roseshaccident,madhusudhan,hi sahil hi monisha,neutral
roseshaccident,monish,namaste madhu fufa,joy
roseshaccident,sahil,hain hain festival shuru...,sadness
roseshaccident,madhusudhan,hain?,neutral
roseshaccident,sahil,aap is waqt yahan?,neutral
roseshaccident,madhusudhan,9:50,neutral
roseshaccident,monish,nahin nahin aap yahan kya kar rahe hain?,neutral
roseshaccident,madhusudhan,main yahan?,neutral
roseshaccident,monish,han! dekha,joy
roseshaccident,madhusudhan,samaj kalyan centre jana hai blood donet karne,neutral
roseshaccident,monish,achha?,joy
roseshaccident,madhusudhan,han main har mahine blood ki ek bottle donate karta hun. lekin kya hai aaj taxi ki strike hai to mujhe jara drop kar doge?,neutral
roseshaccident,sahil,dekhiae kya hai rosesh jo hai na...,neutral
roseshaccident,madhusudhan,hain?,neutral
roseshaccident,sahil,ab rosesh ka chapter ine ko kaise samjhaenge? tumhare ishare hua samajhte hain handle him.,anger
roseshaccident,maya,i will handle everything rosesh...,neutral
roseshaccident,rosesh,"momma police ka phone bhi a gaya hai aur social activist chilla chilla ke kah rahi thi ki ""tumhen jail bhijwa ke rahungi rosesh sarabhai!""",sadness
roseshaccident,maya,well vah to unchi awaaz mein bolegi hi na. uska naam kya hai?,neutral
roseshaccident,rosesh,monisha seth.,sadness
roseshaccident,maya,to!?,neutral
roseshaccident,rosesh,mujhe jail ho jayegi momma!,sadness
roseshaccident,maya,offo rosesh! tumne use aadami ko jaan se to nahin mara na? han to tumhen jail nahin hogi. jyada se jyada tumhara licence japt kar lenge.,neutral
roseshaccident,rosesh,licence to hai hi nahin mere pass pahle se. aur maine thodi si whiskey pii hui thi gadi chalane ke pahle se. aur gadi thodi si tej chala raha tha. aur gadi ke brakes aur horn kharab the.,neutral
roseshaccident,maya,aur? to tumhen jail ho sakti hai shayad,fear
roseshaccident,rosesh,lekin momma mein jail mein kaise rahunga? you to know me. vah istemal kiya hua uniform denge pahnane ke liye aur main...,sadness
roseshaccident,maya,to main unhen request karungi personally ke tumhen naya uniform den,anger
roseshaccident,rosesh,matlab aapko bhi yakin ho gaya ki main jail jaunga?,sadness
roseshaccident,maya,naturally rosesh. licence nahi...,neutral
roseshaccident,dushyant,mom rosesh yahan hai aap log? do you know something? fluorescent hoarding dekhne se aankhen damage ho sakti hai?,neutral
roseshaccident,maya,oh really? kaise?,neutral
roseshaccident,dushyant,"i'll explain. please. man lijiye ki rosesh aankhen hai aur aap fluorescent hoarding, right saree. to aap chamakiye aur rosesh, mom ko dekho aur band ho jao.",neutral
roseshaccident,rosesh,main band hi hone wala hun dushyant jail mein,sadness
roseshaccident,maya,rosesh se ek accident ho gaya hai dushyant. usne kisi ek aadami ko apni gadi se uda diya.,sadness
roseshaccident,dushyant,oh my god! kaisi halat hai gadi ki? i mean sirf paint nikala hua hai yah gadi ki body bhi damage hui hai?,sadness
roseshaccident,maya,use aadami ki tang fracture ho gai hai dushyant!,anger
roseshaccident,dushyant,main poochh kya raha hun aur mom jawab kya de rahi hain.,neutral
roseshaccident,rosesh,momma police aur social activist pahunchne hi wale honge. kuchh kijiye please!,sadness
roseshaccident,maya,"rosesh please, aisi baten karke mujhe darao mat! oh god! agar un logon ne kuch zyatti ki to?",fear
roseshaccident,rosesh,mommma mommma!,sadness
roseshaccident,inspector,chalo! bade baap ki bigadi hui aulad!,anger
roseshaccident,indu,"inspector sahab, bade baap ki nahin badi maa ki. yah maya ke laad pyar ne hi ise bigada hai",anger
roseshaccident,maya,"inspector sahab, mera baccha nadan hai, masoom hai.",sadness
roseshaccident,indu,nahin! yah bore hai irritating hai!,disgust
roseshaccident,maya,indravadan tum baap ho iske ya dushman? dekha inspector sahab is mein bhi sochana pad raha hai,anger
roseshaccident,inspector,"dekhiae madam, yah baap hai ya dushman, yah ham nahin jante. ham to sirf itna jante hain ki rosesh mujrim hai! chalo",anger
roseshaccident,rosesh,main jaan mujra kar use aadami ko nahin mara hai inspector sahab,sadness
roseshaccident,maya,han vah aadami jaan mujh kar a gaya raste mein uski gadi ke samne,neutral
roseshaccident,inspector,madam vah aadami footpath per chal raha tha!,anger
roseshaccident,maya,tum footpath per gadi chala rahe the?,surprise
roseshaccident,rosesh,"momma sadak per barat ja rahi, thi log nach rahe the, to main...",neutral
roseshaccident,maya,raat ko barat jarur monisha ke kisi punjabi rishtedar ki barat hogi vah,contempt
roseshaccident,rosesh,vah to gana bhi baja rahe the aaj mere yaar ki shaadi hai aaj mere yaar ki shaadi hai,neutral
roseshaccident,maya,oh god how mediocre. chakmak sadiyan aur safari suit pahan ke bhangra kar rahe the?,contempt
roseshaccident,rosesh,han momma,neutral
roseshaccident,maya,how middle class can you get?,disgust
roseshaccident,indu,maya ab tum is waqt kahan middle class ki maravat karne baith gai?,neutral
roseshaccident,maya,nahin nahin main sabit karne ki koshish kar rahi hun ki kyon rosesh footpath per gadi chala raha tha use downmarket barat se bachne ki koshish kar raha tha you know. you understand sir,neutral
roseshaccident,inspector,yahi yahi argument aap court mein karna chalo,anger
roseshaccident,maya,high court ya local magistrates court ?,contempt
roseshaccident,inspector,yah case ham supreme court mein chalayen?,contempt
roseshaccident,maya,that would be much better. kyunki local magistrates court me argue karna is very downmarket,disgust
roseshaccident,indu,inspector sahab lijiye aur daal dijiye is kaal kothri mein,anger
roseshaccident,maya,mera baccha...,sadness
roseshaccident,rosesh,momma,sadness
african,dushyant,sahil,neutral
african,sahil,you spoke too soon,sadness
african,dushyant,main tum donon ko ek bahut hi important baat batana chahta hun,neutral
african,sahi,kya,neutral
african,dushyant,main tum donon ko ek bahut hi important baat batana chahta hun,neutral
african,sahil,voh pata chala baat kya hai,neutral
african,dushyant,oh i thought you said kya tu mujhe hehe,joy
african,sahil,hehe,neutral
african,sahil,kya baat kya hai vah batao na,anger
african,dushyant,pahle promise me ki tum yah baat kisi ko nahin bataaoge,neutral
african,rosesh,okay promise... lekin batao to sahi ki kya hai,neutral
african,dushyant,nahi rosesh yaha nahi,fear
african,dushyant,"sahil, tumhare bedroom main chalte hai",neutral
african,sahil,yaha kya problem hai?,surprise
african,dushyant,suna hai deewaron ke bhi kaan hote hain,neutral
african,sahil,to bedroom main deeware nahi hoti?,neutral
african,dushyant,han lekin vahan ki deeware comparatively chhoti hai,neutral
african,dushyant,use your head sahil,contempt
african,dushyant,yeah come come.,neutral
african,dushyant,hi there.,neutral
african,monisha,dushyant jija ji namaskar..ye lijiye prasad...thappad baba ka prasad hai kya,neutral
african,sahil,thappad baba ka... hehehe,joy
african,monisha,"sahil, tum thappad baba ke bareme aisa vaisa kuchh nahi kehna...pata hai vah bahut bade baba hai... amavas ki raat ko vo jor jor se apna sar patakte hai...amavas ki raat ko unki biwi ki atma unke andar ghus haati hai",neutral
african,rosesh,to usme vo sar kyu patakte hai?,neutral
african,sahil,aray come on rosesh...mari hui biwi ki aatma wapas aaegi rosesh... vo bhi apne sharir mein...to koi bhi sar patkega na,joy
african,dushyant,"sahil, rosesh... kya ho raha hai ye... main yahan itni important baat batane aaya hun aur tum logonki.. monisha",sadness
african,monisha,haa good idea,neutral
african,dushyant,will you get out?,neutral
african,monisha,kya?,surprise
african,indravardhan,madhubhai aap ki ghadi ki battery weak ho gai hai,neutral
african,madhusudan,hai?,neutral
african,indravardhan, ghadi ki battery weak ho gai hai,sadness
african,madhusudan,achcha to dawai kyon nahin leta...kahi bukhaar to nahin hai?,fear
african,indravardhan,madhubhai mein apne tabiyat ki baat nahin kar raha hun..aap ki ghadi ki baat kar rahi raha hun...uski battery weak ho gai hai,anger
african,madhusudan,hai?,neutral
african,dushyant,ha baitho... ha so sahil...dhyan se suno..ross.. rosesh!... kya likh rahe ho tum.,anger
african,rosesh,notes! shayad ismeise mujhe loi kahani mil jaaye... you carry on dushyant!,neutral
african,dushyant,blue pen se?,neutral
african,dushyant,dekho fir xerox nikaalne hogi to mujhe mat kehana... dushyant do do something.. ok!,fear
african,dushyant,and because you know...,neutral
african,sahil,mechanic... baat kya hai.,neutral
african,dushyant,ha ha... sahil... tum ye mantra padho... african chant... just read it out,neutral
african,sahil,kobara... tadimba... halumulu.. diya... shejaro... natikitika,joy
african,dushyant,ab ek chetavni,neutral
african,sahil,ab ek chetavni!,surprise
african,dushyant,haa... tum jo bologe vo hoga,neutral
african,sahil,kya!?,surprise
african,dushyant,iska ekdam midas touch...to jo bhi bolna soch samajh ke bolna,fear
african,dushyant,you know for example... agar tum ne kaha ki rosesh chup maro.. to rosesh chup bhi rahega aur mar bhi jayega,neutral
african,dushyant,its like midas tongue actually!,neutral
african,rosesh,really! what are you saying!,joy
african,dushyant,yahi ki... its like the midas touch... tum jo bhi bologe soch samajh kar bolna.. tumne agar kaha...,neutral
african,rosesh,dushyant please!,anger
african,sahil,he got it dushyant... now let me confirm... mai jo bhi bolunga vah hoga,neutral
african,dushyant,correct,neutral
african,sahil,khade raho dushyant,neutral
african,dushyant,okay,neutral
african,sahil,dushyant tum gadhe ho,neutral
african,dushyant,hehe.. mar gaye tum log... ab main gadha ban jaunga to fir mujhe mat kehana.. ok!?,joy
african,sahil,(donkey noise).. chalo chalo gadhe bano!,contempt
african,sahil,hehe... dushyant... ye raha tumhara african chant and give me a break,joy
african,rosesh,he's mad... hehe,joy
african,dushyant,kamal hai ye... something is... hmmm... no wonder.... rosesh... heh... ye padho,joy
african,rosesh,conditions apply... mantra 8 ghantoke baad activate hoga... aur fir mantra bolane wale ki ichcha turant asar dikhegi... you mean.. sahil bhai.. oh god.. sahil bhai,fear
african,madhusudan,are bata kyu nahi hai meri ghadi ko kya hua hai,neutral
african,indravardhan,"are batata hun beharelal, batata hun...pen de na",anger
african,madhusudan,hai?,neutral
african,indravardhan,main aapko nahi sambhal sakta,sadness
african,madhusudan,achcha...kitne pound ka hai?,joy
african,indravardhan,bhagwan hai bhagwan!,anger
african,indravardhan,sahil thoda ice dena,neutral
african,sahil,is glass mein ice jaaye,neutral
african,indravardhan,thank you.,neutral
african,sahil,dekha... isliye kuchh bhi bolate hue mujhe dar lag raha hai... kyunki mein jo bhi bol raha hun vah ho raha hai,fear
african,indravardhan,ah sahil.. ab tv chalu kar,neutral
african,sahil,dad remote hai na vaha,neutral
african,indravardhan,are bhai kaun udhar tak uth kar jaaye aur remote le aaye... aur aaj naya serial don bhi a raha hai..,neutral
african,indravardhan,chal na bole na tv on,joy
african,sahil,tv on,neutral
african,rosesh,sahil bhai channel change,neutral
african,sahil,channel change,neutral
african,rosesh,channel change,neutral
african,sahil,channel change,neutral
african,indravardhan,sahil sidhe se bolna don aaja,anger
african,sahil,don aaja,neutral
african,indravardhan,are..aaila... don sachmuch a aya,surprise
african,rosesh,detective omkarnath!,surprise
african,don,main bhes badal ke apna case solve kar raha tha...mein yahan pe kaise a gaya,surprise
african,sahil,mein samjhata hu... aap please baith jaiye,neutral
african,don,lekin mein baithna nahi chahata,neutral
african,don,ye kya ho raha hai... somebody explain... ye kya ho raha hai,surprise
african,sahil,dekhiye... mein aapko samjhata hu... aap yaha se...,neutral
african,indravardhan,nahi nahi nahi nahi... inhe gayab mat karna... mein monisha ko bulake lata hu use bohot maja aaega,joy
african,don,ek minute ek minute... monisha as in sarabhai?... vo discount queen?,neutral
african,indravardhan,aaila.. ye to monisha ko bhi jante hai,joy
african,don,nahi nahi... aap please use mat bulaiyega... varana wo apni khoi hui safety pin ka case solve karne ko kahegi muze... upar se wo mere fees mein 30% discount bhi mangegi... please,fear
african,rosesh,lekin wo aapki bahut badi fan hai!,neutral
african,don,mera itna bada case atka hua.. hai aap kya baat kar rahe hain,anger
african,sahil,aap thoda late jaiye na!,neutral
african,sahil,"bapre.. late jaiyega matlab... english wala late ""l-a-t-e""... aap khade rahiye",anger
african,rosesh,detective omkarnath... mere ek kavita ka sangraha kho gaya hai.. please...,neutral
african,don,ye..??,neutral
african,indravardhan,rosesh sarabhai,neutral
african,don,i am sorry mein aapki madat nahi kar sakta hu,neutral
african,rosesh,why why why... why?,surprise
african,don,[speaks gujrati],sadness
african,indravardhan,aray waah sahil waah... ye don to gujarathi bhi bolte hain,surprise
african,indravardhan,sahil sahil...bengali bulvao na bengali,joy
african,don,hehe... thank you very much... i am going,neutral
african,sahil,rukiye... matlab pair neeche rakhiye... aur ghoom jaiye,neutral
african,don,aap please muze bakshenge?,sadness
bachlorparty,indravardhan,hi dude!,neutral
bachlorparty,sahil,hahahaha,joy
bachlorparty,indravardhan,how do i look?,neutral
bachlorparty,sahil,you are looking like a killer... yo!,joy
bachlorparty,rosesh,hi guys!,neutral
bachlorparty,indravardhan,now i feel like a killer... maar dalu ise?,contempt
bachlorparty,rosesh,aaaa...,neutral
bachlorparty,rosesh,"bhai, dushyant kya pehen raha hai?",neutral
bachlorparty,dushyant,dad ke kapde,neutral
bachlorparty,indravardhan,fit aa gaye tumhe?,neutral
bachlorparty,indravardhan,"maya aur monisha subah tak nahi aa rahe, which mean boys day in ... lets party",joy
bachlorparty,rosesh,sahil bhai...,neutral
bachlorparty,indravardhan,waiter bhi aa gaya,neutral
bachlorparty,indravardhan,"waiter, on daiquiri with a squeeze.. right now and keep the change",neutral
